date,game_id,away_team,home_team,away_score,home_score,result,spread_result,moneyline_away_decimal,moneyline_home_decimal,away_spread,home_spread,spread_away_decimal,spread_home_decimal
2025-03-25,341250,LAD,LAA,4,1,away_win,away_cover,1.5263,2.6,-1.5,1.5,1.8333,2
2025-03-25,341251,ATL,CHC,2,4,home_win,home_cover,1.9524,1.8696,1.5,-1.5,1.5405,2.55
2025-03-25,353091,DET,SF,3,4,home_win,away_cover,2.1,1.7692,1.5,-1.5,1.5,2.65
2025-03-25,354804,NYY,MIA,2,4,home_win,home_cover,1.4444,2.85,-1.5,1.5,1.7692,2.1
2025-03-27,341252,SF,CIN,6,4,away_win,away_cover,1.9091,1.9091,1.5,-1.5,1.4348,2.9
2025-03-27,341254,BAL,TOR,12,2,away_win,away_cover,2,1.8333,-1.5,1.5,2.55,1.5405
2025-03-27,341255,PHI,WAS,7,3,away_win,away_cover,1.6452,2.3,-1.5,1.5,2.1,1.7692
2025-03-27,341256,PIT,MIA,4,5,home_win,home_cover,1.6667,2.25,-1.5,1.5,2.25,1.6667
2025-03-27,341257,MIL,NYY,2,4,home_win,home_cover,2.2,1.7143,1.5,-1.5,1.5882,2.45
2025-03-27,341258,CLE,KC,7,4,away_win,away_cover,2.5,1.5556,1.5,-1.5,1.6667,2.25
2025-03-27,341259,NYM,HOU,1,3,home_win,home_cover,1.9524,1.8696,1.5,-1.5,1.4762,2.75
2025-03-27,341260,BOS,TEX,5,2,away_win,away_cover,1.8,2.05,-1.5,1.5,2.4,1.6061
2025-03-27,341261,MIN,STL,3,5,home_win,home_cover,1.8696,1.9524,-1.5,1.5,2.5,1.5556
2025-03-27,341262,LAA,CHW,1,8,home_win,home_cover,1.625,2.35,-1.5,1.5,2,1.8333
2025-03-27,341264,DET,LAD,4,5,home_win,away_cover,2.4,1.6061,1.5,-1.5,1.6452,2.3
2025-03-27,341265,ATH,SEA,2,4,home_win,home_cover,2.45,1.5882,1.5,-1.5,1.6452,2.3
2025-03-27,341266,ATL,SD,4,7,home_win,home_cover,1.8,2.05,-1.5,1.5,2.5,1.5556
2025-03-28,341253,COL,TB,2,3,home_win,away_cover,2.8,1.4545,1.5,-1.5,1.8696,1.9524
2025-03-28,341267,BAL,TOR,2,8,home_win,home_cover,2.05,1.8,1.5,-1.5,1.5263,2.6
2025-03-28,341268,PIT,MIA,4,3,away_win,home_cover,1.7407,2.15,-1.5,1.5,2.25,1.6667
2025-03-28,341269,BOS,TEX,1,4,home_win,home_cover,1.8696,1.9524,-1.5,1.5,2.45,1.5882
2025-03-28,341270,CHC,AZ,1,8,home_win,home_cover,2.25,1.6667,1.5,-1.5,1.6061,2.4
2025-03-28,341271,DET,LAD,5,8,home_win,home_cover,2.8,1.4545,1.5,-1.5,1.8696,1.9524
2025-03-28,341272,ATH,SEA,7,0,away_win,away_cover,2.2,1.7143,1.5,-1.5,1.5556,2.5
2025-03-28,341273,ATL,SD,3,4,home_win,away_cover,2.15,1.7407,1.5,-1.5,1.5263,2.6
2025-03-28,341296,NYM,HOU,3,1,away_win,away_cover,1.9524,1.8696,1.5,-1.5,1.5,2.65
2025-03-29,341274,SF,CIN,2,3,home_win,away_cover,2,1.8333,1.5,-1.5,1.5,2.65
2025-03-29,341275,COL,TB,2,1,away_win,away_cover,2.55,1.5405,1.5,-1.5,1.7692,2.1
2025-03-29,341276,BAL,TOR,9,5,away_win,away_cover,2,1.8333,1.5,-1.5,1.5,2.65
2025-03-29,341277,PHI,WAS,11,6,away_win,away_cover,1.6452,2.3,-1.5,1.5,2.1,1.7692
2025-03-29,341278,PIT,MIA,4,5,home_win,home_cover,1.8333,2,-1.5,1.5,2.35,1.625
2025-03-29,341279,MIL,NYY,9,20,home_win,home_cover,2.4,1.6061,1.5,-1.5,1.6667,2.25
2025-03-29,341280,CLE,KC,3,4,home_win,away_cover,1.9524,1.8696,1.5,-1.5,1.4762,2.75
2025-03-29,341281,NYM,HOU,1,2,home_win,away_cover,2,1.8333,1.5,-1.5,1.5,2.65
2025-03-29,341282,BOS,TEX,3,4,home_win,away_cover,1.9524,1.8696,1.5,-1.5,1.4878,2.7
2025-03-29,341283,MIN,STL,1,5,home_win,home_cover,1.9091,1.9091,-1.5,1.5,2.5,1.5556
2025-03-29,341284,LAA,CHW,1,0,away_win,home_cover,1.6061,2.4,-1.5,1.5,2,1.8333
2025-03-29,341285,CHC,AZ,4,3,away_win,away_cover,2,1.8333,1.5,-1.5,1.5,2.65
2025-03-29,341286,DET,LAD,3,7,home_win,home_cover,2.65,1.5,1.5,-1.5,1.8696,1.9524
2025-03-29,341287,ATH,SEA,4,2,away_win,away_cover,2.5,1.5556,1.5,-1.5,1.625,2.35
2025-03-29,341288,ATL,SD,0,1,home_win,home_cover,1.6452,2.3,-1.5,1.5,2.1,1.7692
2025-03-30,341289,SF,CIN,6,3,away_win,away_cover,1.8,2.05,-1.5,1.5,2.35,1.625
2025-03-30,341290,COL,TB,4,6,home_win,home_cover,2.55,1.5405,1.5,-1.5,1.7143,2.2
2025-03-30,341291,BAL,TOR,1,3,home_win,home_cover,2.15,1.7407,1.5,-1.5,1.5556,2.5
2025-03-30,341292,PHI,WAS,1,5,home_win,home_cover,1.7143,2.2,-1.5,1.5,2.15,1.7407
2025-03-30,341293,PIT,MIA,2,3,home_win,away_cover,2.05,1.8,1.5,-1.5,1.4762,2.75
2025-03-30,341294,MIL,NYY,3,12,home_win,home_cover,2.25,1.6667,1.5,-1.5,1.5882,2.45
2025-03-30,341295,CLE,KC,6,2,away_win,away_cover,1.9524,1.8696,1.5,-1.5,1.4545,2.8
2025-03-30,341297,BOS,TEX,2,3,home_win,away_cover,2.35,1.625,1.5,-1.5,1.625,2.35
2025-03-30,341298,MIN,STL,2,9,home_win,home_cover,1.9091,1.9091,-1.5,1.5,2.5,1.5556
2025-03-30,341299,LAA,CHW,3,2,away_win,home_cover,1.8,2.05,-1.5,1.5,2.3,1.6452
2025-03-30,341300,CHC,AZ,6,10,home_win,home_cover,1.9091,1.9091,1.5,-1.5,1.4545,2.8
2025-03-30,341301,ATH,SEA,1,2,home_win,away_cover,2.5,1.5556,1.5,-1.5,1.6667,2.25
2025-03-30,341302,ATL,SD,0,5,home_win,home_cover,2.1,1.7692,1.5,-1.5,1.5263,2.6
2025-03-31,341303,BOS,BAL,5,8,home_win,home_cover,2.25,1.6667,1.5,-1.5,1.625,2.35
2025-03-31,341304,MIN,CHW,0,9,home_win,home_cover,1.5,2.65,-1.5,1.5,1.8696,1.9524
2025-03-31,341305,LAA,STL,5,4,away_win,away_cover,2.35,1.625,1.5,-1.5,1.625,2.35
2025-03-31,341306,SF,HOU,7,2,away_win,away_cover,2.1,1.7692,1.5,-1.5,1.5263,2.6
2025-03-31,341307,NYM,MIA,10,4,away_win,away_cover,1.5263,2.6,-1.5,1.5,1.8696,1.9524
2025-03-31,341308,COL,PHI,1,6,home_win,home_cover,3.55,1.3175,1.5,-1.5,2.25,1.6667
2025-03-31,341309,WAS,TOR,2,5,home_win,home_cover,2.4,1.6061,1.5,-1.5,1.6667,2.25
2025-03-31,341310,TEX,CIN,3,14,home_win,home_cover,1.7692,2.1,-1.5,1.5,2.25,1.6667
2025-03-31,341311,PIT,TB,1,6,home_win,home_cover,2.5,1.5556,1.5,-1.5,1.7407,2.15
2025-03-31,341312,ATL,LAD,1,6,home_win,home_cover,2.9,1.4348,1.5,-1.5,1.9524,1.8696
2025-03-31,341313,DET,SEA,9,6,away_win,away_cover,2,1.8333,1.5,-1.5,1.4762,2.75
2025-03-31,341314,CLE,SD,2,7,home_win,home_cover,2.15,1.7407,1.5,-1.5,1.5405,2.55
2025-03-31,341315,CHC,ATH,18,3,away_win,away_cover,1.625,2.35,-1.5,1.5,2.05,1.8
2025-03-31,341316,KC,MIL,11,1,away_win,away_cover,2,1.8333,1.5,-1.5,1.4878,2.7
2025-04-01,341317,PIT,TB,0,7,home_win,home_cover,2.35,1.625,1.5,-1.5,1.6667,2.25
2025-04-01,341318,TEX,CIN,1,0,away_win,home_cover,1.6667,2.25,-1.5,1.5,2.1,1.7692
2025-04-01,341319,WAS,TOR,3,5,home_win,home_cover,2.4,1.6061,1.5,-1.5,1.6452,2.3
2025-04-01,341320,NYM,MIA,2,4,home_win,home_cover,1.6452,2.3,-1.5,1.5,2.15,1.7407
2025-04-01,341321,AZ,NYY,7,5,away_win,away_cover,1.8,2.05,-1.5,1.5,2.35,1.625
2025-04-01,341322,SF,HOU,3,1,away_win,away_cover,1.7407,2.15,-1.5,1.5,2.25,1.6667
2025-04-01,341323,LAA,STL,9,7,away_win,away_cover,2.15,1.7407,1.5,-1.5,1.5556,2.5
2025-04-01,341324,MIN,CHW,8,3,away_win,away_cover,1.6061,2.4,-1.5,1.5,2.1,1.7692
2025-04-01,341325,KC,MIL,0,5,home_win,home_cover,2.1,1.7692,1.5,-1.5,1.4878,2.7
2025-04-01,341326,CHC,ATH,7,4,away_win,away_cover,1.7407,2.15,-1.5,1.5,2.25,1.6667
2025-04-01,341327,CLE,SD,0,7,home_win,home_cover,2.45,1.5882,1.5,-1.5,1.6667,2.25
2025-04-01,341328,DET,SEA,4,1,away_win,away_cover,2.5,1.5556,1.5,-1.5,1.625,2.35
2025-04-01,341329,ATL,LAD,1,3,home_win,home_cover,2.05,1.8,1.5,-1.5,1.5405,2.55
2025-04-02,341330,BOS,BAL,3,0,away_win,away_cover,1.7692,2.1,-1.5,1.5,2.35,1.625
2025-04-02,341331,PIT,TB,4,2,away_win,away_cover,1.8696,1.9524,-1.5,1.5,2.5,1.5556
2025-04-02,341332,TEX,CIN,1,0,away_win,away_cover,2.2,1.7143,1.5,-1.5,1.5405,2.55
2025-04-02,341333,WAS,TOR,2,4,home_win,home_cover,1.9091,1.9091,-1.5,1.5,2.55,1.5405
2025-04-02,341334,COL,PHI,1,5,home_win,home_cover,3.65,1.303,1.5,-1.5,2.15,1.7407
2025-04-02,341335,NYM,MIA,6,5,away_win,home_cover,1.4545,2.8,-1.5,1.5,1.7692,2.1
2025-04-02,341336,AZ,NYY,4,3,away_win,away_cover,2.25,1.6667,1.5,-1.5,1.6061,2.4
2025-04-02,341337,SF,HOU,6,3,away_win,away_cover,2.45,1.5882,1.5,-1.5,1.6667,2.25
2025-04-02,341338,LAA,STL,5,12,home_win,home_cover,2.25,1.6667,1.5,-1.5,1.5882,2.45
2025-04-02,341339,MIN,CHW,6,1,away_win,away_cover,1.5263,2.6,-1.5,1.5,1.9091,1.9091
2025-04-02,341340,KC,MIL,2,3,home_win,away_cover,2.05,1.8,1.5,-1.5,1.4762,2.75
2025-04-02,341341,CHC,ATH,10,2,away_win,away_cover,2.05,1.8,1.5,-1.5,1.4762,2.75
2025-04-02,341342,CLE,SD,2,5,home_win,home_cover,2.55,1.5405,1.5,-1.5,1.7407,2.15
2025-04-02,341343,DET,SEA,2,3,home_win,home_cover,1.8,2.05,-1.5,1.5,2.5,1.5556
2025-04-02,341344,ATL,LAD,5,6,home_win,away_cover,2.9,1.4348,1.5,-1.5,2,1.8333
2025-04-03,341345,BOS,BAL,8,4,away_win,away_cover,2.1,1.7692,1.5,-1.5,1.5263,2.6
2025-04-03,341346,COL,PHI,1,3,home_win,home_cover,2.8,1.4545,1.5,-1.5,2,1.8333
2025-04-03,341347,AZ,NYY,7,9,home_win,home_cover,2.2,1.7143,1.5,-1.5,1.5882,2.45
2025-04-03,341348,HOU,MIN,5,2,away_win,away_cover,2.2,1.7143,1.5,-1.5,1.5,2.65
2025-04-03,341349,CIN,MIL,0,1,home_win,away_cover,2,1.8333,1.5,-1.5,1.4762,2.75
2025-04-04,341350,AZ,WAS,6,4,away_win,away_cover,1.6061,2.4,-1.5,1.5,2.05,1.8
2025-04-04,341351,STL,BOS,9,13,home_win,home_cover,2,1.8333,1.5,-1.5,1.5,2.65
2025-04-04,341352,TOR,NYM,0,5,home_win,home_cover,2.15,1.7407,1.5,-1.5,1.5263,2.6
2025-04-04,341353,LAD,PHI,2,3,home_win,home_cover,1.7407,2.15,-1.5,1.5,2.2,1.7143
2025-04-04,341354,CHW,DET,4,7,home_win,home_cover,3,1.4082,1.5,-1.5,1.9091,1.9091
2025-04-04,341355,MIA,ATL,0,10,home_win,home_cover,3.05,1.4,1.5,-1.5,1.9091,1.9091
2025-04-04,341356,NYY,PIT,9,4,away_win,away_cover,1.5556,2.5,-1.5,1.5,2,1.8333
2025-04-04,341357,BAL,KC,2,8,home_win,home_cover,1.8696,1.9524,-1.5,1.5,2.5,1.5556
2025-04-04,341358,SD,CHC,1,3,home_win,home_cover,2.45,1.5882,1.5,-1.5,1.625,2.35
2025-04-04,341359,TB,TEX,2,5,home_win,home_cover,2.15,1.7407,1.5,-1.5,1.5405,2.55
2025-04-04,341360,CIN,MIL,2,3,home_win,away_cover,2.1,1.7692,1.5,-1.5,1.5,2.65
2025-04-04,341361,ATH,COL,6,3,away_win,away_cover,1.8696,1.9524,-1.5,1.5,2.4,1.6061
2025-04-04,341362,CLE,LAA,8,6,away_win,away_cover,1.8696,1.9524,-1.5,1.5,2.45,1.5882
2025-04-04,341363,SEA,SF,9,10,home_win,away_cover,2.3,1.6452,1.5,-1.5,1.6061,2.4
2025-04-05,341364,AZ,WAS,3,4,home_win,home_cover,1.7407,2.15,-1.5,1.5,2.25,1.6667
2025-04-05,341366,TOR,NYM,2,3,home_win,away_cover,2.15,1.7407,1.5,-1.5,1.5263,2.6
2025-04-05,341367,SEA,SF,1,4,home_win,home_cover,2,1.8333,1.5,-1.5,1.4762,2.75
2025-04-05,341368,CLE,LAA,4,10,home_win,home_cover,1.6667,2.25,-1.5,1.5,2.15,1.7407
2025-04-05,341369,ATH,COL,7,4,away_win,away_cover,1.9091,1.9091,-1.5,1.5,2.4,1.6061
2025-04-05,341370,CIN,MIL,11,7,away_win,away_cover,2.1,1.7692,1.5,-1.5,1.4878,2.7
2025-04-05,341371,HOU,MIN,1,6,home_win,home_cover,2.1,1.7692,1.5,-1.5,1.4878,2.7
2025-04-05,341372,TB,TEX,4,6,home_win,home_cover,2.6,1.5263,1.5,-1.5,1.6667,2.25
2025-04-05,341373,SD,CHC,1,7,home_win,home_cover,1.9524,1.8696,1.5,-1.5,1.4444,2.85
2025-04-05,341374,BAL,KC,8,1,away_win,away_cover,1.9524,1.8696,1.5,-1.5,1.4545,2.8
2025-04-05,341375,NYY,PIT,10,4,away_win,away_cover,1.625,2.35,-1.5,1.5,1.9524,1.8696
2025-04-05,341376,MIA,ATL,4,0,away_win,away_cover,3.1,1.3846,1.5,-1.5,2.1,1.7692
2025-04-05,341377,CHW,DET,2,7,home_win,home_cover,3,1.4082,1.5,-1.5,1.8696,1.9524
2025-04-05,341378,LAD,PHI,3,1,away_win,away_cover,1.9524,1.8696,1.5,-1.5,1.4762,2.75
2025-04-06,341365,STL,BOS,4,5,home_win,away_cover,1.9524,1.8696,1.5,-1.5,1.4878,2.7
2025-04-06,341379,AZ,WAS,4,5,home_win,home_cover,1.5556,2.5,-1.5,1.5,1.9524,1.8696
2025-04-06,341380,STL,BOS,7,18,home_win,home_cover,2.1,1.7692,1.5,-1.5,1.5556,2.5
2025-04-06,341381,TOR,NYM,1,2,home_win,away_cover,2.25,1.6667,1.5,-1.5,1.5405,2.55
2025-04-06,341382,TB,TEX,3,4,home_win,home_cover,1.9091,1.9091,-1.5,1.5,2.5,1.5556
2025-04-06,341383,BAL,KC,1,4,home_win,home_cover,1.9524,1.8696,-1.5,1.5,2.55,1.5405
2025-04-06,341384,SD,CHC,8,7,away_win,away_cover,2.25,1.6667,1.5,-1.5,1.5556,2.5
2025-04-06,341386,NYY,PIT,4,5,home_win,home_cover,1.6061,2.4,-1.5,1.5,1.9091,1.9091
2025-04-06,341387,CHW,DET,3,4,home_win,away_cover,2.5,1.5556,1.5,-1.5,1.7143,2.2
2025-04-06,341388,LAD,PHI,7,8,home_win,home_cover,1.7692,2.1,-1.5,1.5,2.25,1.6667
2025-04-06,341389,SEA,SF,4,5,home_win,away_cover,2,1.8333,1.5,-1.5,1.4545,2.8
2025-04-06,341390,CLE,LAA,2,6,home_win,home_cover,1.9091,1.9091,-1.5,1.5,2.5,1.5556
2025-04-06,341391,CIN,MIL,2,8,home_win,home_cover,2.25,1.6667,1.5,-1.5,1.6061,2.4
2025-04-06,341392,ATH,COL,5,12,home_win,home_cover,2.05,1.8,1.5,-1.5,1.5263,2.6
2025-04-06,341393,HOU,MIN,9,7,away_win,away_cover,1.9524,1.8696,1.5,-1.5,1.4545,2.8
2025-04-07,341394,TOR,BOS,6,2,away_win,away_cover,2.1,1.7692,1.5,-1.5,1.5556,2.5
2025-04-07,341395,STL,PIT,4,8,home_win,home_cover,1.8696,1.9524,-1.5,1.5,2.45,1.5882
2025-04-07,341396,LAD,WAS,4,6,home_win,home_cover,1.5405,2.55,-1.5,1.5,1.8696,1.9524
2025-04-07,341397,MIN,KC,2,4,home_win,home_cover,1.9524,1.8696,1.5,-1.5,1.4762,2.75
2025-04-07,341398,TEX,CHC,0,7,home_win,home_cover,2.05,1.8,1.5,-1.5,1.4545,2.8
2025-04-07,341399,NYY,DET,2,6,home_win,home_cover,1.6452,2.3,-1.5,1.5,2.05,1.8
2025-04-07,341400,MIA,NYM,0,2,home_win,home_cover,3.25,1.3636,1.5,-1.5,2.05,1.8
2025-04-07,341401,CIN,SF,2,0,away_win,away_cover,2.4,1.6061,1.5,-1.5,1.5882,2.45
2025-04-07,341403,HOU,SEA,3,4,home_win,away_cover,2.4,1.6061,1.5,-1.5,1.6061,2.4
2025-04-07,341404,SD,ATH,5,4,away_win,home_cover,1.6452,2.3,-1.5,1.5,2.05,1.8
2025-04-07,341405,BAL,AZ,5,1,away_win,away_cover,2.05,1.8,1.5,-1.5,1.5263,2.6
2025-04-08,341402,LAA,TB,4,3,away_win,away_cover,2.5,1.5556,1.5,-1.5,1.7143,2.2
2025-04-08,341406,LAD,WAS,2,8,home_win,home_cover,1.5556,2.5,-1.5,1.5,1.8696,1.9524
2025-04-08,341407,CHW,CLE,0,1,home_win,away_cover,2.65,1.5,1.5,-1.5,1.7692,2.1
2025-04-08,341408,TOR,BOS,6,1,away_win,away_cover,2.85,1.4444,1.5,-1.5,1.8696,1.9524
2025-04-08,341409,STL,PIT,5,3,away_win,away_cover,2.25,1.6667,1.5,-1.5,1.5,2.65
2025-04-08,341410,MIA,NYM,5,10,home_win,home_cover,3.3,1.3571,1.5,-1.5,2,1.8333
2025-04-08,341411,NYY,DET,0,5,home_win,home_cover,2.45,1.5882,1.5,-1.5,1.6667,2.25
2025-04-08,341412,TEX,CHC,6,10,home_win,home_cover,2.35,1.625,1.5,-1.5,1.625,2.35
2025-04-08,341413,MIN,KC,1,2,home_win,away_cover,2,1.8333,1.5,-1.5,1.4762,2.75
2025-04-08,341414,BAL,AZ,3,4,home_win,home_cover,1.8696,1.9524,-1.5,1.5,2.45,1.5882
2025-04-08,341415,MIL,COL,7,1,away_win,away_cover,1.6061,2.4,-1.5,1.5,1.9524,1.8696
2025-04-08,341416,PHI,ATL,5,7,home_win,home_cover,1.9524,1.8696,1.5,-1.5,1.4444,2.85
2025-04-08,341417,SD,ATH,4,10,home_win,home_cover,1.7692,2.1,-1.5,1.5,2.3,1.6452
2025-04-08,341418,HOU,SEA,2,1,away_win,away_cover,2.1,1.7692,1.5,-1.5,1.4762,2.75
2025-04-08,341419,CIN,SF,1,0,away_win,away_cover,2.15,1.7407,1.5,-1.5,1.5,2.65
2025-04-09,341420,LAA,TB,4,5,home_win,away_cover,2.25,1.6667,1.5,-1.5,1.5882,2.45
2025-04-09,341421,LAD,WAS,6,5,away_win,home_cover,1.5,2.65,-1.5,1.5,1.8333,2
2025-04-09,341422,STL,PIT,1,2,home_win,home_cover,1.8696,1.9524,-1.5,1.5,2.45,1.5882
2025-04-09,341423,PHI,ATL,4,3,away_win,away_cover,2.25,1.6667,1.5,-1.5,1.6452,2.3
2025-04-09,341424,TOR,BOS,2,1,away_win,away_cover,2.1,1.7692,1.5,-1.5,1.5263,2.6
2025-04-09,341425,MIN,KC,4,0,away_win,away_cover,1.9091,1.9091,1.5,-1.5,1.4444,2.85
2025-04-09,341426,MIL,COL,17,2,away_win,away_cover,1.6667,2.25,-1.5,1.5,2,1.8333
2025-04-09,341427,NYY,DET,4,3,away_win,home_cover,1.6667,2.25,-1.5,1.5,2.2,1.7143
2025-04-09,341428,CHW,CLE,2,3,home_win,away_cover,2.45,1.5882,1.5,-1.5,1.6667,2.25
